subj_id,subj,subject_count,question_ids,questions,s_pop,popularity_rank
1807872,For You,1,[4124804],['Who was the composer of For You?'],224,9882
1819684,Stack Overflow,1,[4150910],['Who is the author of Stack Overflow?'],76948,627
2141695,The Secret,1,[4864774],['Who is the author of The Secret?'],28156,1384
2139644,Sar Giz,1,[4860923],['In what country is Sar Giz?'],36,12917
1807695,For Better or Worse,1,[4124469],['Who was the producer of For Better or Worse?'],1242,5998
1807569,Footes,1,[4124235],['In what country is Footes?'],54,12637
1807239,Fools,1,[4123700],['Who is the author of Fools?'],1476,5633
2141652,Mary's Child,1,[4864707],"[""What genre is Mary's Child?""]",1135,6186
2139959,Kin,1,[4861552],['Who is the author of Kin?'],163,10639
2140416,King David,1,[4862409],['Who was the composer of King David?'],1657,5412
1806880,Cape Town,1,[4123088],['What is Cape Town the capital of?'],84859,563
1806691,Follow The Music,1,[4122766],['Who is the author of Follow The Music?'],49,12737
1805927,Flying,1,[4121436],['Who was the director of Flying?'],1584,5495
1806581,Folke Zettervall,1,[4122588],['Who is the father of Folke Zettervall?'],104,11638
2141047,Rhodos,1,[4863590],['Who is the father of Rhodos?'],3781,3853
2142071,Kirby: King of Comics,1,[4865486],['Who is the author of Kirby: King of Comics?'],215,9991
1819659,Frank White,1,[4150846],['What is the religion of Frank White?'],130,11159
1818800,Frank Pavone,1,[4148632],['What is the religion of Frank Pavone?'],1770,5265
1801253,Fishing,1,[4112764],['What genre is Fishing?'],120,11333
2143752,Kite,1,[4868873],['Who is the author of Kite?'],89,11945
2136042,The Flat,1,[4853232],['What genre is The Flat?'],413,8441
1817448,Trace Cyrus,1,[4145108],['Who is the father of Trace Cyrus?'],80252,599
1817024,Frank Cornan,1,[4143981],['What sport does Frank Cornan play?'],44,12824
1816380,Frank Allcock,1,[4142330],['What sport does Frank Allcock play?'],64,12455
1813599,Liberation,1,[4135485],['What genre is Liberation?'],292,9231
1802453,Flame,1,[4114824],['Who was the director of Flame?'],117,11387
1802454,Flame,1,[4114825],['Who was the producer of Flame?'],544,7829
1813432,Real,1,[4135138],['Who is the author of Real?'],6224,3134
2136426,Devi,1,[4854038],['Who was the producer of Devi?'],3246,4112
1804062,Sydney Chaplin,1,[4117727],['Who is the father of Sydney Chaplin?'],12953,2185
1812896,Frame,1,[4133987],['Who was the director of Frame?'],570,7733
2136441,Khubsurat Bala,1,[4854072],['Who is the author of Khubsurat Bala?'],14,13046
1812544,Persa,1,[4133326],['Who is the author of Persa?'],408,8468
1812431,Fox Evil,1,[4133116],['Who is the author of Fox Evil?'],121,11329
1812062,Fourbi,1,[4132476],['Who was the screenwriter for Fourbi?'],101,11706
1802645,Flare,1,[4115134],['What genre is Flare?'],76,12187
1811830,The Animal,1,[4132021],['Who was the producer of The Animal?'],12800,2211
1803710,Fling,1,[4117072],['Who was the producer of Fling?'],878,6741
1811581,The Melancholy Death of Oyster Boy & Other Stories,1,[4131543],['Who is the author of The Melancholy Death of Oyster Boy & Other Stories?'],2032,4994
1804037,Flood,1,[4117681],['Who was the screenwriter for Flood?'],401,8512
1811538,Foundation,1,[4131464],['What genre is Foundation?'],295,9209
1810802,Fortuna,1,[4130118],['Who was the director of Fortuna?'],134,11088
1810423,The Last Defender of Camelot,1,[4129472],['Who is the author of The Last Defender of Camelot?'],194,10262
1812911,Framed,1,[4134021],['Who was the director of Framed?'],443,8301
2120302,Karol Życzkowski,1,[4817052],"[""What is Karol Życzkowski's occupation?""]",154,10756
2150778,Kotwal Saab,1,[4882640],['Who was the director of Kotwal Saab?'],519,7940
1792690,Fear,1,[4095569],['Who is the author of Fear?'],465,8184
1793689,Frans Floris I,1,[4097458],['What genre is Frans Floris I?'],972,6522
1849086,Bauer Media Group,1,[4218949],['What genre is Bauer Media Group?'],5545,3311
1793697,Jessica,1,[4097475],['Who was the producer of Jessica?'],734,7148
2121528,Luca Coscioni,1,[4819464],"[""What is Luca Coscioni's occupation?""]",143,10929
2121990,Katha Parayumpol,1,[4820440],['Who was the screenwriter for Katha Parayumpol?'],3312,4088
2150725,Kottayam Institute of Technology & Science,1,[4882530],['In what country is Kottayam Institute of Technology & Science?'],187,10320
1848887,George Lewis,1,[4218380],"[""What is George Lewis's occupation?""]",68,12373
2122096,Katherine,1,[4820694],['Who was the director of Katherine?'],441,8309
1793710,Fears,1,[4097508],['Who was the screenwriter for Fears?'],675,7337
2149736,TEEN,1,[4880546],['What genre is TEEN?'],261,9500
2128032,Kelowna Chiefs,1,[4834872],['In what country is Kelowna Chiefs?'],184,10357
2122296,World Triathlon,1,[4821146],['What sport does World Triathlon play?'],1293,5906
1795276,Fellowship,1,[4100770],['Who is the author of Fellowship?'],162,10649
1847011,George F. Sternberg,1,[4212991],['Who is the father of George F. Sternberg?'],213,10007
1796044,Main Course,1,[4102417],['What genre is Main Course?'],4765,3530
2122743,Kathy Saltzman,1,[4822110],"[""What is Kathy Saltzman's occupation?""]",127,11213
2122934,Katie & Emily,1,[4822529],['Who was the screenwriter for Katie & Emily?'],384,8615
1846596,George Douglas,1,[4211857],['What sport does George Douglas play?'],54,12647
2123279,Kattalai,1,[4823341],['Who was the composer of Kattalai?'],356,8799
2149516,Korean Magazine Museum,1,[4880111],['In what country is Korean Magazine Museum?'],32,12958
1797113,Festivals,1,[4105002],['Who is the author of Festivals?'],108,11570
1797647,Field Work,1,[4106028],['Who is the author of Field Work?'],540,7857
1846006,George Chambers,1,[4210200],['In what city was George Chambers born?'],25,13011
1845724,George Burley,1,[4209409],['What sport does George Burley play?'],69,12363
1794207,Federation,1,[4098367],['Who is the author of Federation?'],41,12864
2119062,Karim Abdel Aziz,1,[4814012],['In what city was Karim Abdel Aziz born?'],1534,5557
1856044,Getting Even,1,[4236933],['Who is the author of Getting Even?'],256,9560
2152730,War and Peace,1,[4886384],['Who was the screenwriter for War and Peace?'],6997,2984
1855963,Getaway,1,[4236783],['Who is the author of Getaway?'],114,11460
2119168,Karimu,1,[4814263],['In what country is Karimu?'],77,12176
2152664,Kristian Outinen,1,[4886186],['In what city was Kristian Outinen born?'],37,12899
1855810,Get Me a Lawyer,1,[4236474],['Who was the screenwriter for Get Me a Lawyer?'],262,9494
1855246,Straight Out of Hell,1,[4235086],['What genre is Straight Out of Hell?'],1755,5283
1790836,Far Away,1,[4092073],['Who is the author of Far Away?'],1714,5335
1854816,Germans,1,[4234132],['What genre is Germans?'],123,11291
1790852,Father Jean Bernard,1,[4092101],['What is the religion of Father Jean Bernard?'],282,9324
2119379,Pokémon Red and Blue,1,[4814729],['What genre is Pokémon Red and Blue?'],52157,872
2119735,Lent,1,[4815732],['In what country is Lent?'],124,11272
1849172,George Maluleka,1,[4219186],['In what city was George Maluleka born?'],697,7268
1854229,Gerd Schwidrowski,1,[4232627],['What sport does Gerd Schwidrowski play?'],27,13004
2152601,Athīr al-Dīn al-Abharī,1,[4886017],['In what city was Athīr al-Dīn al-Abharī born?'],485,8089
1790883,Far Out,1,[4092166],['Who is the author of Far Out?'],101,11714
1791490,Farman Behboud,1,[4093346],['In what city was Farman Behboud born?'],61,12493
1791941,Farshad Falahatzadeh,1,[4094161],['What sport does Farshad Falahatzadeh play?'],117,11400
2152528,Timecode,1,[4885842],['Who was the screenwriter for Timecode?'],2348,4700
1852663,Georgia,1,[4228857],['Who was the director of Georgia?'],277,9360
2151124,"Kowale, Lower Silesian Voivodeship",1,[4883237],"['In what country is Kowale, Lower Silesian Voivodeship?']",20,13033
1792104,Fascinating Rhythm,1,[4094476],['Who was the composer of Fascinating Rhythm?'],1380,5770
1850297,George Rankin,1,[4222362],"[""What is George Rankin's occupation?""]",142,10949
1792335,Fat,1,[4094902],['Who is the author of Fat?'],212,10023
1849459,George Minor,1,[4219992],"[""What is George Minor's occupation?""]",166,10572
1849427,George Milburn,1,[4219914],['What sport does George Milburn play?'],198,10209
1790855,Far East,1,[4092113],['Who was the screenwriter for Far East?'],232,9800
1798560,Filming The Trial,1,[4107787],['Who was the producer of Filming The Trial?'],177,10435
2126142,Keeper of Dreams,1,[4830426],['Who is the author of Keeper of Dreams?'],162,10651
1836605,Rino Fisichella,1,[4188042],['What is the religion of Rino Fisichella?'],577,7711
2126180,Keeping the Moon,1,[4830495],['Who is the author of Keeping the Moon?'],403,8501
1798601,Filthy!,1,[4107856],['Who was the producer of Filthy!?'],212,10016
1835796,Gang,1,[4186441],['Who was the composer of Gang?'],2156,4873
1835550,Havergal Brian,1,[4185917],"[""What is Havergal Brian's occupation?""]",1728,5305
1835317,Riethnordhausen,1,[4185439],['In what country is Riethnordhausen?'],61,12498
1835297,Game Day,1,[4185398],['Who was the screenwriter for Game Day?'],2310,4730
1798647,Final,1,[4107960],['Who was the director of Final?'],286,9283
1834382,Galax-Arena,1,[4183639],['Who is the author of Galax-Arena?'],254,9588
1833892,Mojmir II,1,[4182623],['Who is the father of Mojmir II?'],393,8553
2146537,Kodki,1,[4874451],['In what country is Kodki?'],67,12396
1845415,George Birnie Esslemont,1,[4208555],"[""What is George Birnie Esslemont's occupation?""]",75,12206
1833647,Gaffarlı,1,[4182134],['In what country is Gaffarlı?'],32,12957
2126489,Flightplan,1,[4831102],['What genre is Flightplan?'],18666,1768
1798701,Final Score,1,[4108075],['Who was the producer of Final Score?'],101,11704
1833381,Gada Meilin,1,[4181583],['Who was the director of Gada Meilin?'],100,11735
1833253,Fast & Furious 6,1,[4181334],['Who was the producer of Fast & Furious 6?'],55637,829
2127521,Protocol,1,[4833800],['Who was the producer of Protocol?'],2087,4937
1798884,Finder,1,[4108398],['Who is the author of Finder?'],136,11063
1833087,Gabriel Sharma,1,[4180934],['What is the religion of Gabriel Sharma?'],49,12728
1832941,Gabriel Gonsum Ganaka,1,[4180541],"[""What is Gabriel Gonsum Ganaka's occupation?""]",309,9095
1832322,GQ,1,[4179149],"[""What is GQ's occupation?""]",1594,5484
1831666,G. Karunakara Reddy,1,[4177778],"[""What is G. Karunakara Reddy's occupation?""]",671,7349
1831359,"Féminin, masculin",1,[4177164],"['Who was the screenwriter for Féminin, masculin?']",48,12749
1831227,Fântâneaua Rece River,1,[4176872],['In what country is Fântâneaua Rece River?'],5,13060
2126367,Nicholas I of Bohemia,1,[4830853],['Who is the father of Nicholas I of Bohemia?'],215,9982
1844490,Georg Baumann,1,[4205932],['In what city was Georg Baumann born?'],172,10487
1797832,Fifteen,1,[4106354],['Who is the author of Fifteen?'],533,7886
1844459,Geordie,1,[4205838],['Who was the director of Geordie?'],1184,6104
1844351,Alejandro Fernández,1,[4205635],['What genre is Alejandro Fernández?'],15500,1983
1843305,Gentleman's Intermission,1,[4203105],"[""Who was the director of Gentleman's Intermission?""]",357,8794
1797905,Fifty-One,1,[4106489],['Who was the screenwriter for Fifty-One?'],5232,3396
2148170,Marvel Cinematic Universe,1,[4877533],['Who was the producer of Marvel Cinematic Universe?'],490576,45
1797956,Figgjo,1,[4106590],['In what country is Figgjo?'],147,10864
1843170,Gmina Secemin,1,[4202841],['What is the capital of Gmina Secemin?'],63,12472
1843152,Genoa,1,[4202811],['In what country is Genoa?'],64,12450
2123558,Kevin Colley,1,[4824011],['What sport does Kevin Colley play?'],216,9973
1798017,Fighter,1,[4106704],['Who was the director of Fighter?'],1057,6337
1843037,Genius,1,[4202553],['Who was the composer of Genius?'],1562,5525
1836689,The Future,1,[4188191],['Who was the composer of The Future?'],3958,3784
1842820,Genesis,1,[4202080],['What genre is Genesis?'],368,8721
1798239,Mukhtar Mukhtarov,1,[4107069],['In what city was Mukhtar Mukhtarov born?'],112,11488
2124412,Kay,1,[4826263],['What genre is Kay?'],834,6876
1842672,Noumandiez Doué,1,[4201776],['What sport does Noumandiez Doué play?'],106,11606
1842006,Gene,1,[4200166],['What genre is Gene?'],98,11769
1841857,Gemma Doyle Trilogy,1,[4199893],['Who is the author of Gemma Doyle Trilogy?'],602,7603
1841344,Geeling Ng,1,[4198902],"[""What is Geeling Ng's occupation?""]",1085,6278
1841256,Roberto Mussi,1,[4198745],['What sport does Roberto Mussi play?'],833,6880
2126004,Keep Fit,1,[4830188],['Who was the screenwriter for Keep Fit?'],234,9769
1840166,Gaustadalléen,1,[4196474],['In what country is Gaustadalléen?'],43,12835
2147967,Dracula,1,[4877194],['Who was the screenwriter for Dracula?'],38679,1093
1839867,Hard to Be a God,1,[4195897],['Who was the screenwriter for Hard to Be a God?'],1241,6003
1838439,Gary Freear,1,[4192425],['In what city was Gary Freear born?'],38,12888
2123739,"Kavanagh, Alberta",1,[4824494],"['In what country is Kavanagh, Alberta?']",148,10849
2043455,Shuto Suzuki,1,[4637050],['What sport does Shuto Suzuki play?'],39,12884
1998075,I Against I,1,[4532091],['What genre is I Against I?'],206,10083
2043993,Now and Then,1,[4638370],['Who was the director of Now and Then?'],20800,1672
2044144,Ho,1,[4638747],['What is Ho the capital of?'],1627,5449
2044253,2008–09 FA Cup,1,[4639015],['What sport does 2008–09 FA Cup play?'],2304,4736
2044494,Jane,1,[4639545],['Who was the producer of Jane?'],131,11128
2044764,R,1,[4640156],['Who was the director of R?'],920,6651
2045724,Prince Karl Theodor of Bavaria,1,[4642283],['Who is the father of Prince Karl Theodor of Bavaria?'],1011,6434
1996971,III,1,[4530016],['What genre is III?'],116,11405
2045972,The Toxic Avenger,1,[4642747],['Who was the screenwriter for The Toxic Avenger?'],12464,2249
2046870,HSV Hamburg,1,[4645092],['What sport does HSV Hamburg play?'],975,6515
2047018,Japan–South Korea relations,1,[4645372],['In what country is Japan–South Korea relations?'],10394,2485
1996320,Nyandeni Local Municipality,1,[4528732],['What is the capital of Nyandeni Local Municipality?'],588,7662
1996167,I.P. Paul,1,[4528405],['In what city was I.P. Paul born?'],44,12807
1995853,I'm That Chick,1,[4527834],"[""Who was the composer of I'm That Chick?""]",378,8660
1780270,Tomorrow,1,[4070876],['What genre is Tomorrow?'],1781,5251
1991780,Fat Girl,1,[4519682],['Who was the composer of Fat Girl?'],8592,2727
1991790,The Gardener,1,[4519709],['Who was the screenwriter for The Gardener?'],470,8162
1992119,Hwang Byung-ju,1,[4520346],['What sport does Hwang Byung-ju play?'],30,12979
1992558,Hyderabad House,1,[4521313],['In what country is Hyderabad House?'],4520,3602
2049104,Wicked,1,[4650149],['Who is the author of Wicked?'],111439,443
1992684,Julia,1,[4521578],['What genre is Julia?'],119,11350
1992815,Fantasy,1,[4521872],['Who was the producer of Fantasy?'],1135,6188
2047265,Jared Gaither,1,[4645866],['What sport does Jared Gaither play?'],729,7176
1993067,The Apple,1,[4522436],['Who was the screenwriter for The Apple?'],664,7380
2048579,Dasht Jeyhun,1,[4648920],['In what country is Dasht Jeyhun?'],37,12900
2047366,Jari Porttila,1,[4646096],"[""What is Jari Porttila's occupation?""]",153,10775
2047319,Danilinho,1,[4645995],['What sport does Danilinho play?'],277,9362
1993328,Fire,1,[4522933],['What genre is Fire?'],1157,6152
1995083,Shion,1,[4526326],['What genre is Shion?'],176,10442
1995301,Argo,1,[4526742],['Who was the producer of Argo?'],75862,646
1995451,I'll Do It All Over Again,1,[4527031],"[""What genre is I'll Do It All Over Again?""]",151,10810
